"id","StartDate","EndDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","QScreen1","QScreen2","QBHI0","QBHI1","QBHI2","QBHI3","QBHI4","QFeelings_1","QFeelings_2","QFeelings_3","QFeelings_4","QFeelings_5","QFeelings_6","QFeelings_7","QFeelings_8","QJew1","QJew2","QJew3","QJew4","QJew5","QJew6","QHit1","QHit2","QHit3","QHit4","QVio1","QVio2","QVio3","QDemo1","QDemo2","QDemo3","QDemo6","QDemo7","QDemo8","QDemo9","QDemo10","opp","gc","term","transaction_id","SVID","PS","rid","RISN","V","LS","Q_BallotBoxStuffing","Q_RelevantIDDuplicate","Q_RelevantIDDuplicateScore","Q_RecaptchaScore","Q_RelevantIDFraudScore","Q_TotalDuration","wt"
1232,"45121.046481481484","45121.049641203703","IP Address","100","273","True","45121.049658148149","R_2ZQVu906b0yNig2","anonymous","EN","Black or African American","No","The Old Testament","Not familiar at all","Strongly disagree","Somewhat disagree","Neither agree nor disagree","100","50","80","80","100","70","70","75","Strongly agree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Strongly support","Strongly support","Strongly support","Strongly support","Strongly oppose","Strongly support","No","45","Female","Protestant","Democrat","Very conservative","4 year degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"137u6bo0EEZHpQo7inNNR1","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"273",0.5437161770920752
1233,"45121.044594907406","45121.050775462965","IP Address","100","533","True","45121.050783773149","R_DzSeJAdeXwN0Pg5","anonymous","EN","Other","No","The Old Testament","Not familiar at all","Somewhat agree","Somewhat agree","Somewhat agree","100","100","100","100","100","100","100","100","Somewhat disagree","Strongly disagree","Strongly disagree",NA,NA,"Strongly disagree","Strongly oppose","Somewhat oppose","Strongly support","Strongly support","Somewhat support","Somewhat support","Somewhat support","No","26","Female","Other","Independent","Moderate","2 year degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"4CSswt8JO4bWfYBoIXylIM","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"533",9.402501744493071e-5
1234,"45121.034814814811","45121.051400462966","IP Address","100","1433","True","45121.051419212963","R_238C9bd6dFJXvCk","anonymous","EN","Black or African American","No","The Old Testament","Very familiar","Strongly agree","Somewhat disagree","Somewhat agree","70","10","56","80","64","40","63","31","Somewhat disagree","Strongly agree","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Somewhat agree","Somewhat support","Strongly support","Strongly support","Somewhat support","Strongly support","Somewhat support","Strongly support","No","35","Male","Catholic","Something else","Very liberal","Some college","Once a day","Qual29638-0130-BlackandNonBlack","1",NA,"5gArc9XLxqPOQmOvxTWUJP","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1433",1.7479029694376353
1235,"45121.049016203702","45121.051481481481","IP Address","100","212","True","45121.05149489583","R_2YVpEbeUJgWf03S","anonymous","EN","Black or African American","Yes","The Old Testament","Moderately familiar","Strongly disagree","Somewhat agree","Strongly agree","50","50","50","50","53","53","50","51","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Strongly disagree","Neither support nor oppose","Strongly support","Strongly support","Strongly support","Neither support nor oppose","Somewhat support","Neither support nor oppose","No","36","Male","Muslim","Democrat","Moderate","Masters/Professional degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"7BU03vSUJvtSKQDhbanAcQ","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"212",0.34029848493299847
1236,"45121.041863425926","45121.051550925928","IP Address","100","837","True","45121.051560266205","R_1pAkRt4N08eAu5o","anonymous","EN","Asian or Pacific Islander","No","The Old Testament","Very familiar","Strongly agree","Strongly agree","Somewhat agree","94","87","91","95","100","90","91","74","Somewhat disagree","Somewhat disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Somewhat oppose","Neither support nor oppose","Somewhat support","Strongly support","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No","58","Female","Protestant","Independent","Moderate","Some college","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"4FbGePKZkZijlEII52R0s5","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"837",1.188557063570398
1237,"45121.050474537034","45121.052256944444","IP Address","100","154","True","45121.052272175926","R_1OWdRunnxEFxwnn","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Strongly agree","Strongly agree","Strongly agree","56","52","62","48","52","59","45","56","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly support","Strongly support","Strongly support","Strongly support","Strongly support","Strongly support","Strongly support","Yes","20","Female","Other","Independent","Very conservative","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"5NIvYuisJJTSfytbIzafhs","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"154",0.3338276990796842
1238,"45121.046516203707","45121.052372685182","IP Address","100","505","True","45121.052381863425","R_RCTZ2QwCzzegzpD","anonymous","EN","Black or African American","No","The Old Testament","Extremely familiar","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","95","80","33","50","66","44","28","86","Neither agree nor disagree","Strongly disagree","Somewhat agree","Neither agree nor disagree","Strongly disagree","Strongly disagree","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Strongly oppose","Strongly oppose","Strongly oppose","No","57","Female","Protestant","Democrat","Moderate","4 year degree","Never","Qual29638-0130-BlackandNonBlack","1",NA,"0pKc4P3Q3i2uHt2VDwj46m","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"505",1.1666336419459278
1239,"45121.050451388888","45121.052708333336","IP Address","100","194","True","45121.05271614583","R_b29kj1OBAknQUQV","anonymous","EN","Black or African American","No","The Old Testament","Extremely familiar","Strongly agree","Strongly disagree","Neither agree nor disagree","96","54","96","96","96","37","96","62","Strongly agree","Neither agree nor disagree","Strongly agree","Strongly agree","Strongly disagree","Neither agree nor disagree","Strongly oppose","Strongly oppose","Strongly oppose","Strongly oppose","Strongly oppose","Strongly oppose","Strongly oppose","No","28","Female","Muslim","Independent","Moderate","Some college","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"02d3xno9JuPG9iR1OJ1JA7","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"194",0.6081093841154244
1240,"45121.051793981482","45121.054537037038","IP Address","100","237","True","45121.054546585648","R_3qL5YGHuaT8aJHo","anonymous","EN","Black or African American","No","The Old Testament","Not familiar at all","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","81","60","74","77","73","49","79","40","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Strongly oppose","Neither support nor oppose","Neither support nor oppose","Strongly support","No","22","Female","Catholic","Something else","Somewhat conservative","Some college","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"2lPYu2T53rLH7RXQJNNHOo","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"237",0.2868907806264292
1241,"45121.053437499999","45121.055312500001","IP Address","100","162","True","45121.055327974536","R_Z7UMTr1y1w23ZGp","anonymous","EN","White","Yes","The Old Testament","Extremely familiar","Strongly disagree","Strongly agree","Strongly agree","49","100","19","46","100","36","13","20",NA,NA,NA,"Neither agree nor disagree",NA,NA,"Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Strongly oppose","No","23","Female","None","Republican","Moderate","4 year degree","Several times a week","Qual29638-0130-BlackandNonBlack","1",NA,"5jJSyYlYzSujruOoSMqCT9","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"162",0.42404204277611346
1242,"45121.048252314817","45121.055648148147","IP Address","100","638","True","45121.055655925928","R_2q97MKTsQnmZk8d","anonymous","EN","Black or African American","Yes","The Old Testament","Very familiar","Somewhat agree","Somewhat disagree","Neither agree nor disagree","100","100","100","100","100","100","100","100","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Strongly oppose","Neither support nor oppose","Strongly support","Strongly oppose","Strongly oppose","Somewhat oppose","Yes","32","Female","Catholic","Democrat","Moderate","Some college","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"6nfZF1rTL4vpJAK49Aiv32","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"638",0.15002975455715317
1243,"45121.053043981483","45121.05574074074","IP Address","100","232","True","45121.055753842593","R_3ezBqr1NdVI8rxN","anonymous","EN","White","Yes","The Old Testament","Slightly familiar","Somewhat disagree","Neither agree nor disagree","Somewhat agree","7","46","51","62","67","18","47","44","Neither agree nor disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Somewhat oppose","Somewhat oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Neither support nor oppose","No","21","Female","None","Independent","Moderate","Some college","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"5WjJ08ouyIp9Iafo7TdHix","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"232",0.2852756670741108
1244,"45121.049259259256","45121.056122685186","IP Address","100","592","True","45121.056131608799","R_3dEOYukkmjSRzZd","anonymous","EN","Other","No","The Old Testament","Not familiar at all","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","100","21","100","46","62","45","45","45",NA,"Neither agree nor disagree",NA,NA,"Neither agree nor disagree",NA,"Neither support nor oppose","Neither support nor oppose","Strongly oppose","Strongly oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No","23","Female","None","Something else","Moderate","Some college","Rarely","Qual29638-0130-BlackandNonBlack","1",NA,"6GGEbWvonEMIfz8eP9mdav","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"592",9.696912945531149e-5
1245,"45121.056875000002","45121.058819444443","IP Address","100","168","True","45121.058850694448","R_3EoS5CAzJ0cJTHb","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","100","55","31","73","48","34","52","42","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat support","Neither support nor oppose","Somewhat support","Strongly oppose","Somewhat oppose","Somewhat oppose","Neither support nor oppose","Yes","22","Female","None","Independent","Moderate","High school graduate","Rarely","Qual29638-0130-BlackandNonBlack","1",NA,"1giiwtbJWewSDwl1xi1Y3S","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"168",0.3338276990796842
1246,"45121.053541666668","45121.058854166666","IP Address","100","459","True","45121.058867546293","R_DtUOrVAHrYuRu0h","anonymous","EN","Black or African American","No","The Old Testament","Extremely familiar","Strongly agree","Strongly agree","Somewhat agree","100","100","100","91","100","100","100","100","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Strongly support","Strongly support","Somewhat support","Strongly support","Strongly support","Strongly support","Somewhat support","Yes","36","Male","Catholic","Republican","Very liberal","Masters/Professional degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"1l6HqE7U4KjeeUv0Zees3i","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"459",1.37931774066314
1247,"45121.057222222225","45121.058981481481","IP Address","100","152","True","45121.058989513891","R_27CgPy01jQhvA0X","anonymous","EN","Other","Yes","The Old Testament","Not familiar at all","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","100","100","100","100","100","100","100","100","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat oppose","Neither support nor oppose","Somewhat support","Strongly support","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No","23","Male","Other","Something else","Moderate","2 year degree","Several times a week","Qual29638-0130-BlackandNonBlack","1",NA,"1NoHGiQnI1vwTQcK3vRLH5","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"152",1.97699619275706e-4
1248,"45121.056493055556","45121.059490740743","IP Address","100","258","True","45121.059498229166","R_2B3e24z0qAVH30c","anonymous","EN","Other","Yes","The Old Testament","Moderately familiar","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","76","21","100","15","100","89","71","10","Somewhat agree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Strongly agree","Strongly disagree","Strongly support","Somewhat oppose","Strongly oppose","Neither support nor oppose","Strongly oppose","Strongly support","Strongly support","No","22","Male","Catholic","Independent","Somewhat liberal","High school graduate","Several times a week","Qual29638-0130-BlackandNonBlack","1",NA,"0bWrI3epLCRxxkItJdvEUW","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"258",8.018221557352871e-4
1249,"45121.055578703701","45121.060393518521","IP Address","100","416","True","45121.06041027778","R_zSVVMz773udtx2p","anonymous","EN","Black or African American","No","The Old Testament","Not familiar at all","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","52","49","49","47","53","49","50","50","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No","28","Female","Other","Democrat","Moderate","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"2j9waFleOH0d8Uq9v3YN2i","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"416",0.7075994427034409
1250,"45121.057962962965","45121.060428240744","IP Address","100","212","True","45121.060434907406","R_9STTaTJpsKBXDI5","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Somewhat agree","Somewhat agree","Somewhat agree","100","50","100","100","100","100","100","100","Neither agree nor disagree","Neither agree nor disagree",NA,NA,NA,NA,"Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No","21","Female","None","Something else","Moderate","2 year degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"3ncTDQVEcBEY2ApHte48fx","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"212",0.1637384319164612
1251,"45121.059583333335","45121.061307870368","IP Address","100","149","True","45121.061315659725","R_20NF0rZqREtPi6c","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Strongly agree","Somewhat agree","Strongly agree","95","96","89","100","80","100","80","76",NA,"Strongly disagree","Strongly disagree",NA,NA,"Strongly disagree","Neither support nor oppose","Strongly oppose","Strongly oppose","Strongly oppose","Neither support nor oppose","Neither support nor oppose","Strongly support","No","30","Female","Catholic","Democrat","Somewhat liberal","Masters/Professional degree","Once a day","Qual29638-0130-BlackandNonBlack","1",NA,"6qNZaGqHSEaT5QFCrJ3L99","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"149",0.4798756432366533
1252,"45121.056238425925","45121.062638888892","IP Address","100","552","True","45121.062651145832","R_2fIBGM889LHtgiN","anonymous","EN","Other","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","100","100","100","100","100","100","100","100",NA,"Neither agree nor disagree","Strongly disagree",NA,NA,"Strongly disagree","Strongly oppose","Strongly oppose","Somewhat support","Somewhat support","Strongly oppose","Strongly oppose","Neither support nor oppose","No","20","Female","Other","Something else","Moderate","High school graduate","Several times a week","Qual29638-0130-BlackandNonBlack","1",NA,"3XJT5zXUKULA7s6ZHSiBjl","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"552",3.813428799556958e-4
1253,"45121.058576388888","45121.062939814816","IP Address","100","377","True","45121.062948923609","R_2sDQsvEV1YYMFCF","anonymous","EN","Black or African American","No","The Old Testament","Extremely familiar","Strongly agree","Somewhat disagree","Neither agree nor disagree","63",NA,"16","62","41","17","88","100","Somewhat agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Somewhat agree","Somewhat support","Neither support nor oppose","Strongly support","Strongly support","Somewhat support","Strongly oppose","Strongly support","No","21","Male","None","Independent","Somewhat liberal","Some college","Once a day","Qual29638-0130-BlackandNonBlack","1",NA,"0FlbKGfsYAAmYDLjqX2PxV","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"377",0.8246168542369264
1254,"45121.061076388891","45121.065104166664","IP Address","100","347","True","45121.065114074074","R_3LYjZR0ihLQYwC5","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Strongly disagree","Somewhat agree","Somewhat agree","90","92","55","51","89","53","50","46","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Strongly disagree","Somewhat agree","Neither support nor oppose","Neither support nor oppose","Somewhat support","Strongly support","Neither support nor oppose","Neither support nor oppose","Somewhat support","No","24","Female","Other","Independent","Moderate","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"6RZpxnQoyq2sx2oEvkl8tu","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"347",0.3338276990796842
1255,"45121.0625462963","45121.065960648149","IP Address","100","294","True","45121.065971759257","R_3dNblmLXOMu3KNj","anonymous","EN","Asian or Pacific Islander","No","The Old Testament","Not familiar at all","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","100","100","100","100","100","100","100","100","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Somewhat oppose","Strongly support","Strongly support","Strongly oppose","Somewhat oppose","Somewhat support","No","50","Female","None","Something else","Moderate","Masters/Professional degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"0SLklnRbOsiDBAE7GQim6h","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"294",1.2455806912394727
1256,"45121.061527777776","45121.066238425927","IP Address","100","407","True","45121.066249756943","R_byDARTPgvMVCVah","anonymous","EN","Other","No","The Old Testament","Moderately familiar","Somewhat disagree","Strongly disagree","Strongly agree","89","91","89","89","84","100",NA,NA,"Somewhat disagree","Strongly disagree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly disagree","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Strongly support","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No","46","Female","Jewish","Independent","Moderate","4 year degree","Once a day","Qual29638-0130-BlackandNonBlack","1",NA,"4kCBUxNIKUrT0DHugiiLbN","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"407",2.0517173780424392e-4
1257,"45121.058854166666","45121.066342592596","IP Address","100","646","True","45121.066353599534","R_251EH9brrPjHLJD","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Somewhat agree","Somewhat disagree","Strongly disagree","95","87","76","73","83","76","75","67","Strongly agree","Neither agree nor disagree","Somewhat agree","Strongly agree",NA,"Neither agree nor disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Somewhat oppose","Somewhat support","Somewhat support","Yes","30","Female","Other","Democrat","Somewhat liberal","Some college","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"3KAQJ3wWD0ik2XE5Tdlt2K","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"646",0.6081093841154244
1258,"45121.064942129633","45121.067766203705","IP Address","100","243","True","45121.067772662034","R_1mpUNvfHXQjZBZ7","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Strongly agree","Somewhat agree","Somewhat disagree","100","29","62","62","41","49","100","100","Somewhat agree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly agree","Strongly disagree","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","Strongly oppose","Strongly oppose","Strongly oppose","No","28","Female","None","Independent","Somewhat liberal","Some college","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"3UEL5Uy07rr04fcF5rabH9","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"243",0.6081093841154244
1260,"45121.068865740737","45121.073703703703","IP Address","100","417","True","45121.073718680556","R_1IYS5SnVZKnf9gi","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Strongly agree","Strongly agree","Strongly agree","98","100","87","93","81","77","100","94","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat support","Neither support nor oppose","Somewhat support","Strongly support","Strongly support","Strongly support","Neither support nor oppose","No","20","Female","Catholic","Independent","Moderate","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"3N5Cn2fjAEcpqkWSzkFW4l","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"417",0.3338276990796842
1261,"45121.071238425924","45121.074224537035","IP Address","100","257","True","45121.074233298612","R_24Gfl9eszDv1utz","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Somewhat agree","Somewhat agree","Somewhat agree","49","23","51","50","68","70","52","46","Strongly disagree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Strongly disagree","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Somewhat support","Somewhat oppose","Somewhat support","No","46","Male","Other","Democrat","Moderate","2 year degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"7CEKsOi2laMRINQjqnuBEO","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"257",1.0753034720285022
1263,"45121.0703587963","45121.07539351852","IP Address","100","434","True","45121.075401666669","R_1g6eQVT7hajVHgT","anonymous","EN","Black or African American","No","The Old Testament","Not familiar at all","Somewhat disagree","Neither agree nor disagree","Strongly agree",NA,"100","100","20",NA,NA,NA,"100","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Strongly agree","Strongly agree","Strongly oppose","Strongly support","Strongly support","Strongly support","Neither support nor oppose","Somewhat support","Somewhat support","Yes","25","Male","None","Something else","Somewhat liberal","Less than high school","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"1p60XUfFvUyuZ8bFh1KqPR","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"434",3.5483421534871686
1264,"45121.070162037038","45121.075868055559","IP Address","100","492","True","45121.075874282411","R_6MbnaONRZKASwa5","anonymous","EN","Black or African American","Yes","The Old Testament","Moderately familiar","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","100","84","100","100","100","100","100","100","Neither agree nor disagree","Somewhat disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Neither support nor oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Neither support nor oppose","No","19","Female","Other","Something else","Moderate","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"01IAbucczLJzJ3pSzq4MId","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"492",0.08236032704898646
1265,"45121.07440972222","45121.077997685185","IP Address","100","310","True","45121.078016736108","R_2THR7OLQbq80xOb","anonymous","EN","Black or African American","Yes","The Old Testament","Slightly familiar","Neither agree nor disagree","Neither agree nor disagree","Strongly agree","100","94","99","100","100","100","100","100","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Neither support nor oppose","Strongly support","Strongly support","Neither support nor oppose","Neither support nor oppose","Somewhat support","No","21","Female","None","Independent","Moderate","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"4kGmxu1qZI4Dr4hKCS8SDY","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"310",0.08236032704898646
1267,"45121.077986111108","45121.080763888887","IP Address","100","239","True","45121.080775844908","R_3Do42o2JoTJv8qy","anonymous","EN","Black or African American","No","The Old Testament","Not familiar at all","Strongly agree","Somewhat disagree","Strongly agree","100","62","100","100","100","100","100","100","Strongly disagree","Neither agree nor disagree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly support","Strongly oppose","Strongly oppose","Strongly support","Neither support nor oppose","Neither support nor oppose","Strongly support","Yes","23","Male","Other","Independent","Very conservative","Less than high school","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"1faB2b9zQwWRwvUoyHevIr","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",3.5483421534871686
1268,"45121.078611111108","45121.080810185187","IP Address","100","190","True","45121.080826145837","R_1OriyyvQ52j2CPl","anonymous","EN","American Indian or Alaska Native","Yes","The Old Testament","Slightly familiar","Neither agree nor disagree","Somewhat agree","Strongly agree","100","84","100","98","83","74","100","94","Somewhat disagree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Somewhat support","Neither support nor oppose","Strongly support","Strongly oppose","Strongly oppose","Neither support nor oppose","No","24","Female","None","Democrat","Somewhat liberal","4 year degree","Several times a week","Qual29638-0130-BlackandNonBlack","1",NA,"5inUuLIdcFLvRR6j8Kl2Vx","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"190",8.299352297175991e-6
1269,"45121.074363425927","45121.081273148149","IP Address","100","597","True","45121.081288773152","R_3M4fdt9oaRU9Pr3","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Strongly agree","Somewhat agree","Somewhat disagree","100","9","30","6","64","1","50","7",NA,"Strongly disagree","Strongly disagree","Neither agree nor disagree","Somewhat disagree",NA,"Neither support nor oppose","Somewhat oppose","Strongly support","Strongly support","Neither support nor oppose","Somewhat oppose","Neither support nor oppose","No","22","Female","Other","Democrat","Moderate","High school graduate","Several times a week","Qual29638-0130-BlackandNonBlack","1",NA,"0MszrkCLjiLjhXwxiDAPG1","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"597",0.3338276990796842
1270,"45121.076886574076","45121.082187499997","IP Address","100","458","True","45121.082200231482","R_2CVYz0nkaO9HdXE","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Strongly agree","Somewhat agree","Strongly agree","100","78","100","100","100","57","99","100","Somewhat disagree","Strongly disagree","Strongly agree","Strongly agree","Neither agree nor disagree","Somewhat disagree","Strongly oppose","Somewhat support","Somewhat support","Strongly support","Neither support nor oppose","Somewhat oppose","Somewhat support","Yes","21","Female","Other","Democrat","Very liberal","2 year degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"3X8UWscZ5zKIe8OaHlJBUm","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"458",0.1637384319164612
1271,"45121.081516203703","45121.08357638889","IP Address","100","177","True","45121.083586724541","R_2rNS7ceQi2njvNg","anonymous","EN","Other","Yes","The Old Testament","Very familiar","Strongly disagree","Strongly disagree","Somewhat disagree","42","55","98","71","23","0","7","6","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Somewhat agree","Neither support nor oppose","Neither support nor oppose","Strongly support","Strongly support","Neither support nor oppose","Neither support nor oppose","Somewhat oppose","No","28","Male","None","Democrat","Moderate","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"6oQ4kK0ujbOsDB8iyLjkZP","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"177",9.895916459642727e-4
